time,voltage,current,power
2:58:25,3.46,0.5,1.73
2:58:35,3.46,0.4999,1.729
2:58:45,3.46,0.4999,1.729
2:58:55,3.46,0.4999,1.729
2:59:05,3.46,0.5,1.73
2:59:16,3.46,0.5,1.73
2:59:26,3.46,0.5,1.73
2:59:36,3.46,0.4999,1.729
2:59:46,3.46,0.4999,1.729
2:59:56,3.46,0.4999,1.729
3:00:06,3.46,0.5,1.73
3:00:16,3.46,0.5,1.73
3:00:26,3.46,0.5,1.73
3:00:37,3.46,0.5,1.73
3:00:47,3.46,0.4999,1.729
3:00:57,3.46,0.4999,1.729
3:01:07,3.46,0.5,1.73
3:01:17,3.46,0.4999,1.729
3:01:27,3.46,0.4999,1.729
3:01:37,3.46,0.4999,1.729
3:01:48,3.46,0.4999,1.729
3:01:58,3.46,0.5,1.73
3:02:08,3.46,0.5,1.73
3:02:18,3.46,0.4998,1.729
3:02:28,3.46,0.4999,1.729
3:02:38,3.46,0.4999,1.729
3:02:48,3.46,0.5,1.73
3:02:58,3.45,0.4999,1.724
3:03:09,3.46,0.4998,1.729
3:03:19,3.46,0.4999,1.729
3:03:29,3.45,0.5001,1.725
3:03:39,3.45,0.4995,1.723
3:03:49,3.45,0.4998,1.724
3:03:59,3.45,0.4999,1.724
3:04:09,3.46,0.4997,1.728
3:04:19,3.45,0.4999,1.724
3:04:30,3.45,0.4998,1.724
3:04:40,3.45,0.5,1.725
3:04:50,3.45,0.4999,1.724
3:05:00,3.45,0.4998,1.724
3:05:10,3.46,0.4999,1.729
3:05:20,3.45,0.5008,1.727
3:05:30,3.45,0.4997,1.723
3:05:40,3.45,0.4998,1.724
3:05:51,3.45,0.5001,1.725
3:06:01,3.45,0.5001,1.725
3:06:11,3.45,0.5002,1.725
3:06:21,3.45,0.5,1.725
3:06:31,3.45,0.4999,1.724
3:06:41,3.45,0.5002,1.725
3:06:51,3.45,0.5005,1.726
3:07:01,3.45,0.4998,1.724
3:07:12,3.42,0.5002,1.71
3:07:22,3.42,0.4998,1.709
3:07:32,3.42,0.5,1.71
3:07:42,3.42,0.5002,1.71
3:07:52,3.42,0.5008,1.712
3:08:02,3.42,0.5,1.71
3:08:12,3.42,0.4999,1.709
3:08:22,3.42,0.4998,1.709
3:08:33,3.42,0.5,1.71
3:08:43,3.42,0.4995,1.708
3:08:53,3.42,0.4999,1.709
3:09:03,3.42,0.4998,1.709
3:09:13,3.42,0.4999,1.709
3:09:23,3.42,0.4999,1.709
3:09:33,3.42,0.5001,1.71
3:09:43,3.42,0.5001,1.71
3:09:54,3.42,0.4996,1.708
3:10:04,3.42,0.5007,1.712
3:10:14,3.42,0.4999,1.709
3:10:24,3.42,0.5002,1.71
3:10:34,3.42,0.5001,1.71
3:10:44,3.42,0.4995,1.708
3:10:54,3.41,0.5007,1.707
3:11:04,3.42,0.4999,1.709
3:11:15,3.42,0.4999,1.709
3:11:25,3.42,0.5006,1.712
3:11:35,3.42,0.4995,1.708
3:11:45,3.42,0.5002,1.71
3:11:55,3.42,0.4993,1.707
3:12:05,3.42,0.5007,1.712
3:12:15,3.42,0.4996,1.708
3:12:25,3.42,0.5,1.71
3:12:36,3.42,0.5,1.71
3:12:46,3.42,0.4991,1.706
3:12:56,3.42,0.4999,1.709
3:13:06,3.42,0.5003,1.711
3:13:16,3.42,0.4997,1.708
3:13:26,3.42,0.5009,1.713
3:13:36,3.42,0.4999,1.709
3:13:46,3.42,0.499,1.706
3:13:57,3.42,0.4999,1.709
3:14:07,3.42,0.5001,1.71
3:14:17,3.42,0.5007,1.712
3:14:27,3.42,0.5002,1.71
3:14:37,3.42,0.4999,1.709
3:14:47,3.42,0.5,1.71
3:14:57,3.42,0.4999,1.709
3:15:07,3.42,0.5005,1.711
3:15:18,3.42,0.4996,1.708
3:15:28,3.42,0.4997,1.708
3:15:38,3.42,0.5,1.71
3:15:48,3.42,0.5,1.71
3:15:58,3.42,0.4999,1.709
3:16:08,3.42,0.5,1.71
3:16:18,3.42,0.4998,1.709
3:16:28,3.42,0.4999,1.709
3:16:39,3.42,0.5,1.71
3:16:49,3.42,0.5,1.71
3:16:59,3.42,0.5,1.71
3:17:09,3.42,0.5,1.71
3:17:19,3.42,0.4999,1.709
3:17:29,3.42,0.5,1.71
3:17:39,3.42,0.5,1.71
3:17:49,3.42,0.4999,1.709
3:18:00,3.42,0.4999,1.709
3:18:10,3.42,0.4999,1.709
3:18:20,3.42,0.5,1.71
3:18:30,3.42,0.5,1.71
3:18:40,3.41,0.4996,1.703
3:18:50,3.4,0.4997,1.698
3:19:00,3.4,0.4999,1.699
3:19:10,3.4,0.4999,1.699
3:19:21,3.41,0.5002,1.705
3:19:31,3.41,0.5001,1.705
3:19:41,3.4,0.5,1.7
3:19:51,3.41,0.5001,1.705
3:20:01,3.42,0.4999,1.709
3:20:11,3.42,0.5,1.71
3:20:21,3.41,0.4992,1.702
3:20:31,3.42,0.5,1.71
3:20:42,3.42,0.4992,1.707
3:20:52,3.42,0.5,1.71
3:21:02,3.42,0.5,1.71
3:21:12,3.42,0.4999,1.709
3:21:22,3.42,0.5001,1.71
3:21:32,3.42,0.4997,1.708
3:21:42,3.42,0.5002,1.71
3:21:52,3.42,0.4995,1.708
3:22:03,3.42,0.4997,1.708
3:22:13,3.42,0.5001,1.71
3:22:23,3.42,0.5,1.71
3:22:33,3.42,0.5005,1.711
3:22:43,3.43,0.4999,1.714
3:22:53,3.42,0.5,1.71
3:23:03,3.43,0.5002,1.715
3:23:13,3.43,0.5002,1.715
3:23:24,3.42,0.4997,1.708
3:23:34,3.42,0.4998,1.709
3:23:44,3.42,0.4998,1.709
3:23:54,3.42,0.5,1.71
3:24:04,3.43,0.4996,1.713
3:24:14,3.42,0.4998,1.709
3:24:24,3.42,0.5004,1.711
3:24:34,3.42,0.5,1.71
3:24:45,3.43,0.4994,1.712
3:24:55,3.42,0.4994,1.707
3:25:05,3.42,0.4999,1.709
3:25:15,3.42,0.4999,1.709
3:25:25,3.42,0.5,1.71
3:25:35,3.42,0.4999,1.709
3:25:45,3.42,0.4996,1.708
3:25:55,3.42,0.5,1.71
3:26:06,3.42,0.5,1.71
3:26:16,3.42,0.5001,1.71
3:26:26,3.42,0.4998,1.709
3:26:36,3.42,0.4998,1.709
3:26:46,3.42,0.4999,1.709
3:26:56,3.42,0.4997,1.708
3:27:06,3.42,0.4997,1.708
3:27:16,3.42,0.5004,1.711
3:27:27,3.42,0.4994,1.707
3:27:37,3.42,0.4995,1.708
3:27:47,3.42,0.5003,1.711
3:27:57,3.42,0.4999,1.709
3:28:07,3.43,0.4998,1.714
3:28:17,3.42,0.4994,1.707
3:28:27,3.42,0.4992,1.707
3:28:37,3.42,0.4992,1.707
3:28:48,3.42,0.5002,1.71
3:28:58,3.42,0.4993,1.707
3:29:08,3.42,0.5002,1.71
3:29:18,3.42,0.5,1.71
3:29:28,3.42,0.5001,1.71
3:29:38,3.42,0.5005,1.711
3:29:48,3.42,0.5002,1.71
3:29:58,3.42,0.4998,1.709
3:30:09,3.42,0.5002,1.71
3:30:19,3.42,0.5,1.71
3:30:29,3.42,0.4999,1.709
3:30:39,3.42,0.4999,1.709
3:30:49,3.42,0.4999,1.709
3:30:59,3.42,0.4999,1.709
3:31:09,3.42,0.4999,1.709
3:31:20,3.42,0.4999,1.709
3:31:30,3.42,0.5001,1.71
3:31:40,3.42,0.5,1.71
3:31:50,3.42,0.5,1.71
3:32:00,3.42,0.5,1.71
3:32:10,3.42,0.5,1.71
3:32:20,3.42,0.5,1.71
3:32:30,3.42,0.4999,1.709
3:32:41,3.42,0.5,1.71
3:32:51,3.42,0.4999,1.709
3:33:01,3.42,0.4999,1.709
3:33:11,3.42,0.4999,1.709
3:33:21,3.42,0.4999,1.709
3:33:31,3.42,0.4999,1.709
3:33:41,3.42,0.5,1.71
3:33:51,3.42,0.5,1.71
3:34:02,3.42,0.5,1.71
3:34:12,3.42,0.4999,1.709
3:34:22,3.42,0.5,1.71
3:34:32,3.42,0.4999,1.709
3:34:42,3.42,0.4999,1.709
3:34:52,3.42,0.5,1.71
3:35:02,3.42,0.4999,1.709
3:35:12,3.42,0.4999,1.709
3:35:23,3.41,0.5,1.705
3:35:33,3.42,0.4999,1.709
3:35:43,3.41,0.5,1.705
3:35:53,3.42,0.4999,1.709
3:36:03,3.42,0.4999,1.709
3:36:13,3.42,0.4999,1.709
3:36:23,3.41,0.5,1.705
3:36:33,3.41,0.4999,1.704
3:36:44,3.42,0.5,1.71
3:36:54,3.41,0.4998,1.704
3:37:04,3.41,0.4999,1.704
3:37:14,3.41,0.5,1.705
3:37:24,3.41,0.5,1.705
3:37:34,3.41,0.4998,1.704
3:37:44,3.42,0.4998,1.709
3:37:55,3.41,0.4998,1.704
3:38:05,3.41,0.5,1.705
3:38:15,3.42,0.5006,1.712
3:38:25,3.41,0.5003,1.706
3:38:35,3.41,0.5006,1.707
3:38:45,3.42,0.4996,1.708
3:38:55,3.41,0.4991,1.701
3:39:05,3.41,0.5,1.705
3:39:16,3.41,0.4999,1.704
3:39:26,3.41,0.4999,1.704
3:39:36,3.41,0.5002,1.705
3:39:46,3.41,0.5,1.705
3:39:56,3.41,0.4998,1.704
3:40:06,3.41,0.4999,1.704
3:40:16,3.41,0.4999,1.704
3:40:26,3.41,0.4996,1.703
3:40:37,3.41,0.4991,1.701
3:40:47,3.41,0.5,1.705
3:40:57,3.41,0.4999,1.704
3:41:07,3.41,0.4999,1.704
3:41:17,3.41,0.4999,1.704
3:41:27,3.41,0.4997,1.703
3:41:37,3.41,0.5001,1.705
3:41:47,3.41,0.4995,1.703
3:41:58,3.41,0.4998,1.704
3:42:08,3.41,0.5005,1.706
3:42:18,3.41,0.4999,1.704
3:42:28,3.41,0.4999,1.704
3:42:38,3.41,0.4999,1.704
3:42:48,3.41,0.5001,1.705
3:42:58,3.41,0.5,1.705
3:43:08,3.41,0.4994,1.702
3:43:19,3.41,0.4999,1.704
3:43:29,3.41,0.5,1.705
3:43:39,3.41,0.4999,1.704
3:43:49,3.41,0.4995,1.703
3:43:59,3.41,0.4998,1.704
3:44:09,3.41,0.5002,1.705
3:44:19,3.41,0.4998,1.704
3:44:29,3.41,0.5001,1.705
3:44:40,3.41,0.499,1.701
3:44:50,3.41,0.5003,1.706
3:45:00,3.41,0.4998,1.704
3:45:10,3.41,0.5,1.705
3:45:20,3.41,0.5005,1.706
3:45:30,3.4,0.5007,1.702
3:45:40,3.41,0.5001,1.705
3:45:50,3.41,0.5002,1.705
3:46:01,3.41,0.4995,1.703
3:46:11,3.41,0.5,1.705
3:46:21,3.41,0.5,1.705
3:46:31,3.41,0.5,1.705
3:46:41,3.41,0.4995,1.703
3:46:51,3.41,0.4998,1.704
3:47:01,3.41,0.5,1.705
3:47:11,3.41,0.4999,1.704
3:47:22,3.41,0.5,1.705
3:47:32,3.4,0.4999,1.699
3:47:42,3.41,0.5006,1.707
3:47:52,3.41,0.5001,1.705
3:48:02,3.41,0.4997,1.703
3:48:12,3.4,0.5006,1.702
3:48:22,3.41,0.4999,1.704
3:48:32,3.41,0.5003,1.706
3:48:43,3.41,0.4992,1.702
3:48:53,3.4,0.5,1.7
3:49:03,3.4,0.5002,1.7
3:49:13,3.41,0.5,1.705
3:49:23,3.4,0.5,1.7
3:49:33,3.4,0.4998,1.699
3:49:43,3.41,0.5007,1.707
3:49:53,3.4,0.5,1.7
3:50:04,3.4,0.4995,1.698
3:50:14,3.4,0.4998,1.699
3:50:24,3.4,0.4998,1.699
3:50:34,3.4,0.5002,1.7
3:50:44,3.4,0.5003,1.701
3:50:54,3.4,0.4992,1.697
3:51:04,3.4,0.4994,1.697
3:51:15,3.4,0.5001,1.7
3:51:25,3.4,0.5002,1.7
3:51:35,3.4,0.5001,1.7
3:51:45,3.4,0.5,1.7
3:51:55,3.4,0.4994,1.697
3:52:05,3.4,0.5,1.7
3:52:15,3.4,0.4999,1.699
3:52:25,3.4,0.4997,1.698
3:52:36,3.4,0.5007,1.702
3:52:46,3.4,0.5,1.7
3:52:56,3.4,0.5006,1.702
3:53:06,3.4,0.4999,1.699
3:53:16,3.4,0.5002,1.7
3:53:26,3.4,0.4999,1.699
3:53:36,3.4,0.5,1.7
3:53:46,3.4,0.5003,1.701
3:53:57,3.4,0.5001,1.7
3:54:07,3.4,0.4994,1.697
3:54:17,3.4,0.4999,1.699
3:54:27,3.4,0.5,1.7
3:54:37,3.4,0.5,1.7
3:54:47,3.4,0.5006,1.702
3:54:57,3.4,0.4997,1.698
3:55:07,3.4,0.4992,1.697
3:55:18,3.4,0.5005,1.701
3:55:28,3.4,0.5001,1.7
3:55:38,3.4,0.5,1.7
3:55:48,3.4,0.4998,1.699
3:55:58,3.4,0.4999,1.699
3:56:08,3.4,0.4999,1.699
3:56:18,3.4,0.4994,1.697
3:56:28,3.4,0.4995,1.698
3:56:39,3.4,0.5,1.7
3:56:49,3.4,0.5004,1.701
3:56:59,3.4,0.5002,1.7
3:57:09,3.4,0.4993,1.697
3:57:19,3.4,0.5,1.7
3:57:29,3.39,0.4999,1.694
3:57:39,3.39,0.4999,1.694
3:57:49,3.39,0.4999,1.694
3:58:00,3.39,0.5001,1.695
3:58:10,3.39,0.5,1.695
3:58:20,3.4,0.5001,1.7
3:58:30,3.39,0.5004,1.696
3:58:40,3.39,0.5001,1.695
3:58:50,3.39,0.4999,1.694
3:59:00,3.39,0.4991,1.691
3:59:11,3.39,0.4999,1.694
3:59:21,3.39,0.4998,1.694
3:59:31,3.39,0.4999,1.694
3:59:41,3.39,0.4997,1.693
3:59:51,3.39,0.4999,1.694
4:00:01,3.39,0.5002,1.695
4:00:11,3.39,0.5003,1.696
4:00:21,3.39,0.5002,1.695
4:00:32,3.38,0.4998,1.689
4:00:42,3.39,0.5002,1.695
4:00:52,3.39,0.5006,1.697
4:01:02,3.39,0.4998,1.694
4:01:12,3.38,0.5001,1.69
4:01:22,3.39,0.5,1.695
4:01:32,3.38,0.5001,1.69
4:01:42,3.38,0.5001,1.69
4:01:52,3.38,0.5002,1.69
4:02:03,3.38,0.4996,1.688
4:02:13,3.38,0.5002,1.69
4:02:23,3.38,0.5002,1.69
4:02:33,3.38,0.5,1.69
4:02:43,3.38,0.5,1.69
4:02:53,3.38,0.4999,1.689
4:03:03,3.38,0.4991,1.686
4:03:13,3.38,0.5,1.69
4:03:24,3.38,0.4999,1.689
4:03:34,3.38,0.4998,1.689
4:03:44,3.38,0.4995,1.688
4:03:54,3.38,0.5002,1.69
4:04:04,3.38,0.5001,1.69
4:04:14,3.38,0.4999,1.689
4:04:24,3.38,0.5002,1.69
4:04:35,3.38,0.4998,1.689
4:04:45,3.38,0.4999,1.689
4:04:55,3.38,0.4999,1.689
4:05:05,3.38,0.4999,1.689
4:05:15,3.38,0.5,1.69
4:05:25,3.38,0.4999,1.689
4:05:35,3.38,0.4999,1.689
4:05:45,3.38,0.5,1.69
4:05:56,3.38,0.4999,1.689
4:06:06,3.38,0.4999,1.689
4:06:16,3.38,0.4999,1.689
4:06:26,3.38,0.4999,1.689
4:06:36,3.38,0.4999,1.689
4:06:46,3.38,0.4999,1.689
4:06:56,3.38,0.4998,1.689
4:07:06,3.38,0.4999,1.689
4:07:17,3.38,0.4999,1.689
4:07:27,3.37,0.4999,1.684
4:07:37,3.37,0.4999,1.684
4:07:47,3.37,0.5,1.685
4:07:57,3.37,0.4998,1.684
4:08:07,3.37,0.4999,1.684
4:08:17,3.37,0.5001,1.685
4:08:27,3.37,0.5001,1.685
4:08:38,3.37,0.5,1.685
4:08:48,3.37,0.4997,1.683
4:08:58,3.37,0.4999,1.684
4:09:08,3.37,0.5004,1.686
4:09:18,3.37,0.4997,1.683
4:09:28,3.37,0.4996,1.683
4:09:38,3.37,0.5001,1.685
4:09:48,3.37,0.5,1.685
4:09:59,3.37,0.5,1.685
4:10:09,3.37,0.5001,1.685
4:10:19,3.37,0.5,1.685
4:10:29,3.37,0.5,1.685
4:10:39,3.37,0.5,1.685
4:10:49,3.37,0.5,1.685
4:10:59,3.37,0.5,1.685
4:11:09,3.37,0.5,1.685
4:11:20,3.37,0.4999,1.684
4:11:30,3.37,0.4999,1.684
4:11:40,3.37,0.4998,1.684
4:11:50,3.37,0.5,1.685
4:12:00,3.37,0.4997,1.683
4:12:10,3.37,0.4999,1.684
4:12:20,3.37,0.5001,1.685
4:12:30,3.37,0.5002,1.685
4:12:41,3.37,0.4995,1.683
4:12:51,3.37,0.5002,1.685
4:13:01,3.37,0.5,1.685
4:13:11,3.37,0.4999,1.684
4:13:21,3.37,0.5,1.685
4:13:31,3.37,0.5,1.685
4:13:41,3.37,0.5001,1.685
4:13:51,3.37,0.5,1.685
4:14:02,3.37,0.4999,1.684
4:14:12,3.37,0.5,1.685
4:14:22,3.36,0.5001,1.68
4:14:32,3.37,0.5002,1.685
4:14:42,3.37,0.5,1.685
4:14:52,3.37,0.5,1.685
4:15:02,3.37,0.4999,1.684
4:15:13,3.36,0.5,1.68
4:15:23,3.36,0.4999,1.679
4:15:33,3.36,0.4999,1.679
4:15:43,3.36,0.4999,1.679
4:15:53,3.36,0.4999,1.679
4:16:03,3.36,0.4999,1.679
4:16:13,3.36,0.4999,1.679
4:16:23,3.36,0.4999,1.679
4:16:34,3.36,0.5,1.68
4:16:44,3.36,0.5,1.68
4:16:54,3.36,0.5,1.68
4:17:04,3.36,0.4999,1.679
4:17:14,3.36,0.5,1.68
4:17:24,3.36,0.5,1.68
4:17:34,3.36,0.4999,1.679
4:17:44,3.36,0.5,1.68
4:17:55,3.36,0.5,1.68
4:18:05,3.36,0.4999,1.679
4:18:15,3.36,0.4999,1.679
4:18:25,3.36,0.4999,1.679
4:18:35,3.36,0.4999,1.679
4:18:45,3.36,0.4999,1.679
4:18:55,3.36,0.4999,1.679
4:19:05,3.36,0.4999,1.679
4:19:16,3.36,0.4999,1.679
4:19:26,3.36,0.5,1.68
4:19:36,3.36,0.4998,1.679
4:19:46,3.35,0.4999,1.674
4:19:56,3.35,0.5002,1.675
4:20:06,3.35,0.4999,1.674
4:20:16,3.35,0.5,1.675
4:20:26,3.35,0.5,1.675
4:20:37,3.35,0.4999,1.674
4:20:47,3.35,0.5002,1.675
4:20:57,3.35,0.4999,1.674
4:21:07,3.35,0.4999,1.674
4:21:17,3.35,0.4999,1.674
4:21:27,3.35,0.5,1.675
4:21:37,3.35,0.4999,1.674
4:21:47,3.35,0.4999,1.674
4:21:58,3.35,0.4999,1.674
4:22:08,3.35,0.5005,1.676
4:22:18,3.35,0.4995,1.673
4:22:28,3.35,0.4995,1.673
4:22:38,3.35,0.5001,1.675
4:22:48,3.35,0.5,1.675
4:22:58,3.35,0.5,1.675
4:23:08,3.35,0.5,1.675
4:23:19,3.35,0.5,1.675
4:23:29,3.35,0.5004,1.676
4:23:39,3.35,0.5,1.675
4:23:49,3.35,0.4999,1.674
4:23:59,3.35,0.5,1.675
4:24:09,3.34,0.5,1.67
4:24:19,3.34,0.4998,1.669
4:24:30,3.34,0.4999,1.669
4:24:40,3.34,0.4999,1.669
4:24:50,3.34,0.4999,1.669
4:25:00,3.34,0.5,1.67
4:25:10,3.34,0.4999,1.669
4:25:20,3.34,0.5,1.67
4:25:30,3.34,0.5001,1.67
4:25:40,3.34,0.5001,1.67
4:25:51,3.34,0.4999,1.669
4:26:01,3.34,0.4999,1.669
4:26:11,3.34,0.5001,1.67
4:26:21,3.34,0.4999,1.669
4:26:31,3.34,0.5002,1.67
4:26:41,3.34,0.4999,1.669
4:26:51,3.34,0.4998,1.669
4:27:01,3.34,0.4999,1.669
4:27:12,3.34,0.4999,1.669
4:27:22,3.34,0.5,1.67
4:27:32,3.34,0.4999,1.669
4:27:42,3.34,0.5,1.67
4:27:52,3.33,0.5,1.665
4:28:02,3.33,0.4999,1.664
4:28:12,3.33,0.5,1.665
4:28:22,3.33,0.5,1.665
4:28:33,3.33,0.4999,1.664
4:28:43,3.33,0.4999,1.664
4:28:53,3.33,0.5001,1.665
4:29:03,3.33,0.5,1.665
4:29:13,3.33,0.4999,1.664
4:29:23,3.33,0.5002,1.665
4:29:33,3.33,0.4999,1.664
4:29:43,3.33,0.4999,1.664
4:29:54,3.33,0.5,1.665
4:30:04,3.33,0.4997,1.664
4:30:14,3.33,0.4997,1.664
4:30:24,3.33,0.5002,1.665
4:30:34,3.33,0.4998,1.664
4:30:44,3.33,0.5,1.665
4:30:54,3.33,0.4996,1.663
4:31:04,3.33,0.5,1.665
4:31:15,3.33,0.4995,1.663
4:31:25,3.32,0.4991,1.657
4:31:35,3.32,0.4999,1.659
4:31:45,3.32,0.4999,1.659
4:31:55,3.32,0.4999,1.659
4:32:05,3.32,0.5,1.66
4:32:15,3.32,0.4996,1.658
4:32:25,3.32,0.4998,1.659
4:32:36,3.32,0.4998,1.659
4:32:46,3.32,0.5,1.66
4:32:56,3.32,0.4998,1.659
4:33:06,3.32,0.4999,1.659
4:33:16,3.32,0.4991,1.657
4:33:26,3.32,0.5004,1.661
4:33:36,3.32,0.5,1.66
4:33:46,3.32,0.4999,1.659
4:33:57,3.32,0.4999,1.659
4:34:07,3.32,0.4997,1.659
4:34:17,3.32,0.4996,1.658
4:34:27,3.32,0.5005,1.661
4:34:37,3.31,0.5001,1.655
4:34:47,3.31,0.4998,1.654
4:34:57,3.31,0.5001,1.655
4:35:07,3.31,0.5,1.655
4:35:17,3.31,0.5,1.655
4:35:28,3.31,0.5,1.655
4:35:38,3.31,0.5003,1.655
4:35:48,3.31,0.4999,1.654
4:35:58,3.31,0.4999,1.654
4:36:08,3.31,0.4996,1.653
4:36:18,3.31,0.5002,1.655
4:36:28,3.3,0.5001,1.65
4:36:38,3.3,0.5001,1.65
4:36:49,3.3,0.4999,1.649
4:36:59,3.3,0.5001,1.65
4:37:09,3.3,0.4994,1.648
4:37:19,3.3,0.5002,1.65
4:37:29,3.3,0.4999,1.649
4:37:39,3.3,0.4997,1.649
4:37:49,3.3,0.5009,1.652
4:37:59,3.3,0.4998,1.649
4:38:10,3.3,0.4995,1.648
4:38:20,3.3,0.4999,1.649
4:38:30,3.3,0.5001,1.65
4:38:40,3.3,0.4996,1.648
4:38:50,3.3,0.4996,1.648
4:39:00,3.3,0.5001,1.65
4:39:10,3.3,0.5,1.65
4:39:20,3.3,0.5002,1.65
4:39:31,3.3,0.4998,1.649
4:39:41,3.29,0.5002,1.645
4:39:51,3.29,0.5,1.645
4:40:01,3.29,0.5001,1.645
4:40:11,3.29,0.5007,1.647
4:40:21,3.29,0.4999,1.644
4:40:31,3.29,0.5001,1.645
4:40:42,3.29,0.5001,1.645
4:40:52,3.29,0.5,1.645
4:41:02,3.29,0.4992,1.642
4:41:12,3.29,0.4999,1.644
4:41:22,3.29,0.5001,1.645
4:41:32,3.29,0.4999,1.644
4:41:42,3.29,0.5,1.645
4:41:52,3.29,0.4997,1.644
4:42:03,3.28,0.5,1.64
4:42:13,3.28,0.4999,1.639
4:42:23,3.28,0.5001,1.64
4:42:33,3.28,0.4995,1.638
4:42:43,3.28,0.4999,1.639
4:42:53,3.28,0.4995,1.638
4:43:03,3.28,0.5008,1.642
4:43:13,3.28,0.5,1.64
4:43:24,3.28,0.5,1.64
4:43:34,3.28,0.4999,1.639
4:43:44,3.28,0.4992,1.637
4:43:54,3.28,0.4995,1.638
4:44:04,3.28,0.5003,1.64
4:44:14,3.27,0.5003,1.635
4:44:24,3.27,0.5003,1.635
4:44:34,3.28,0.5001,1.64
4:44:45,3.28,0.4997,1.639
4:44:55,3.27,0.5002,1.635
4:45:05,3.27,0.4997,1.634
4:45:15,3.27,0.5,1.635
4:45:25,3.27,0.4999,1.634
4:45:35,3.27,0.4996,1.633
4:45:45,3.27,0.5,1.635
4:45:55,3.27,0.4991,1.632
4:46:06,3.27,0.5004,1.636
4:46:16,3.27,0.5002,1.635
4:46:26,3.27,0.5,1.635
4:46:36,3.27,0.4997,1.634
4:46:46,3.27,0.5001,1.635
4:46:56,3.27,0.4993,1.632
4:47:06,3.27,0.5001,1.635
4:47:16,3.27,0.4995,1.633
4:47:27,3.27,0.5,1.635
4:47:37,3.27,0.4999,1.634
4:47:47,3.27,0.5,1.635
4:47:57,3.27,0.4999,1.634
4:48:07,3.26,0.4999,1.629
4:48:17,3.27,0.5002,1.635
4:48:27,3.26,0.4993,1.627
4:48:37,3.26,0.4999,1.629
4:48:48,3.26,0.5001,1.63
4:48:58,3.26,0.4996,1.628
4:49:08,3.26,0.5,1.63
4:49:18,3.26,0.4999,1.629
4:49:28,3.26,0.5002,1.63
4:49:38,3.26,0.4999,1.629
4:49:48,3.25,0.5001,1.625
4:49:58,3.26,0.5,1.63
4:50:09,3.26,0.5,1.63
4:50:19,3.25,0.5001,1.625
4:50:29,3.25,0.4999,1.624
4:50:39,3.25,0.4996,1.623
4:50:49,3.25,0.5006,1.626
4:50:59,3.25,0.5004,1.626
4:51:09,3.25,0.4999,1.624
4:51:19,3.25,0.4999,1.624
4:51:30,3.25,0.4992,1.622
4:51:40,3.24,0.4999,1.619
4:51:50,3.24,0.5,1.62
4:52:00,3.24,0.5,1.62
4:52:10,3.24,0.4999,1.619
4:52:20,3.24,0.4999,1.619
4:52:30,3.24,0.4998,1.619
4:52:40,3.24,0.4999,1.619
4:52:51,3.24,0.4998,1.619
4:53:01,3.24,0.5,1.62
4:53:11,3.23,0.5001,1.615
4:53:21,3.23,0.5,1.615
4:53:31,3.23,0.5,1.615
4:53:41,3.23,0.4998,1.614
4:53:51,3.23,0.5003,1.615
4:54:01,3.23,0.4993,1.612
4:54:12,3.23,0.4999,1.614
4:54:22,3.23,0.4995,1.613
4:54:32,3.22,0.5,1.61
4:54:42,3.22,0.4998,1.609
4:54:52,3.22,0.4998,1.609
4:55:02,3.22,0.4994,1.608
4:55:12,3.22,0.5004,1.611
4:55:22,3.22,0.5002,1.61
4:55:33,3.22,0.5,1.61
4:55:43,3.22,0.5002,1.61
4:55:53,3.21,0.4999,1.604
4:56:03,3.21,0.4998,1.604
4:56:13,3.21,0.4999,1.604
4:56:23,3.21,0.5004,1.606
4:56:33,3.21,0.5,1.605
4:56:43,3.21,0.5002,1.605
4:56:54,3.21,0.5,1.605
4:57:04,3.2,0.5001,1.6
4:57:14,3.2,0.5001,1.6
4:57:24,3.2,0.4998,1.599
4:57:34,3.2,0.5002,1.6
4:57:44,3.2,0.5,1.6
4:57:54,3.19,0.5002,1.595
4:58:04,3.19,0.5001,1.595
4:58:15,3.19,0.4999,1.594
4:58:25,3.19,0.5003,1.595
4:58:35,3.19,0.4999,1.594
4:58:45,3.19,0.5,1.595
4:58:55,3.19,0.5,1.595
4:59:05,3.18,0.5,1.59
4:59:15,3.18,0.4999,1.589
4:59:25,3.18,0.5,1.59
4:59:36,3.18,0.5,1.59
4:59:46,3.18,0.5003,1.59
4:59:56,3.17,0.4992,1.582
5:00:06,3.17,0.4999,1.584
5:00:16,3.17,0.5,1.585
5:00:26,3.17,0.4995,1.583
5:00:36,3.17,0.4999,1.584
5:00:47,3.16,0.4996,1.578
5:00:57,3.16,0.5,1.58
5:01:07,3.16,0.4997,1.579
5:01:17,3.16,0.4997,1.579
5:01:27,3.15,0.5005,1.576
5:01:37,3.15,0.4998,1.574
5:01:47,3.15,0.4999,1.574
5:01:57,3.15,0.4997,1.574
5:02:08,3.15,0.4999,1.574
5:02:18,3.15,0.5001,1.575
5:02:28,3.14,0.5,1.57
5:02:38,3.14,0.5003,1.57
5:02:48,3.14,0.5002,1.57
5:02:58,3.14,0.5,1.57
5:03:08,3.13,0.4998,1.564
5:03:18,3.13,0.5003,1.565
5:03:29,3.13,0.4999,1.564
5:03:39,3.12,0.5004,1.561
5:03:49,3.12,0.4997,1.559
5:03:59,3.12,0.4993,1.557
5:04:09,3.12,0.4995,1.558
